file,cell_key,cycle_index,n_points,duration_s,voltage_start,voltage_end,voltage_delta,voltage_slope_V_per_s,voltage_std,current_mean,current_std,temp_start,temp_end,temp_change,energy_proxy_VAs,capacity,capacity_ratio,discharge_frac,discharge_voltage_slope,discharge_curvature_coeff,voltage_plateau_fraction
B0006.mat,B0006,487,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,488,307,2883.016,4.1821030998183115,3.647724843088211,-0.5343782567301005,-0.00016015007945613643,0.24570660921197612,-1.6632769410531225,0.7590269335533172,24.315271046643172,33.887376782077006,9.572105735433833,-16178.9752864838,1.3101186784831063,0.6436861797633369,0.9706840390879479,-0.00017418944582271552,2.1888538433869405e-07,0.0
B0006.mat,B0006,489,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,490,3834,10806.672,3.7041315966975845,4.195836308086949,0.4917047113893642,7.5603672983426335e-06,0.051088133457604046,0.4660602593505121,0.5419772919869131,26.134118896752486,24.078932901847505,-2.0551859949049813,19829.600781501715,,,0.0002608242044861763,,,
B0006.mat,B0006,491,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,492,306,2873.453,4.1822412159486655,3.654758881299619,-0.5274823346490467,-0.00015239244007119078,0.243669978984679,-1.6559085740676296,0.7654957106646719,24.003796003990193,33.56218507973103,9.558389075740838,-16045.3083476641,1.30521620229393,0.6412775001365069,0.9803921568627451,-0.00016571358776929103,2.3516432252333333e-07,0.0033444816053511705
B0006.mat,B0006,493,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,494,3725,10502.453,3.70562803617344,4.195759547455367,0.4901315112819269,7.772037961264279e-06,0.050911107589913004,0.47541745655478307,0.5427785321855407,25.97822846725858,24.346312783299272,-1.6319156839593099,19652.10694261222,,,0.0005369127516778523,-0.1630384169334799,,0.0
B0006.mat,B0006,495,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,496,306,2874.031,4.1811092734638216,3.649848216700934,-0.5312610567628875,-0.00015773038518130539,0.24822787297973212,-1.6561009220603313,0.7655069350374726,24.36069951501419,33.97512946957805,9.61442995456386,-16043.899488207873,1.3004061951355774,0.6389142523000749,0.9869281045751634,-0.00016667996616900248,2.334803607161893e-07,0.0033222591362126247
B0006.mat,B0006,497,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,498,3793,10689.219,3.704606490963571,4.195801569571665,0.49119507860809364,7.652543496995697e-06,0.051074828424466374,0.46790375665867684,0.5420549280783417,26.37159008861631,24.66004156773128,-1.711548520885028,19696.195015550686,,,0.0005272871078302136,-0.16328642727130607,,0.0
B0006.mat,B0006,499,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,500,306,2874.234,4.181892633123134,3.654795053390779,-0.5270975797323549,-0.00015143819461579066,0.2452230312011813,-1.6493259508429792,0.7709658700007178,24.621773390889473,33.9938311075272,9.372057716637727,-15991.16574605845,1.300235735841116,0.6388305024124815,0.9869281045751634,-0.00015123259039541754,2.3981169073913574e-07,0.0
B0006.mat,B0006,501,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,502,3700,10436.453999999998,3.7055314540710245,4.195794885934594,0.4902634318635699,7.942125323318474e-06,0.05127321877946197,0.4768047670833282,0.5431567543545374,26.4601671395827,24.450226787850635,-2.009940351732066,19571.11288743392,,,0.0005405405405405405,-0.16355523286402224,,0.0
B0006.mat,B0006,503,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,504,305,2864.984,4.1810790735747885,3.65519692144285,-0.5258821521319383,-0.00015277828509528037,0.24934296653021504,-1.6481131076816375,0.7718560566678059,24.362440700162463,33.80021082576708,9.437770125604619,-15898.146493965927,1.2895066722480755,0.6335591097744968,0.9868852459016394,-0.00016134026940449852,2.4349738473528883e-07,0.0033333333333333335
B0006.mat,B0006,505,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,506,3609,10193.25,3.706335606284343,4.1952928538155,0.48895724753115744,8.134064101264892e-06,0.05117534743823861,0.48586206426887757,0.5431361171038912,26.15950254559948,24.17051084960584,-1.98899169599364,19479.418164175047,,,0.0002770850651149903,,,
B0006.mat,B0006,507,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,508,304,2855.093,4.179849355700932,3.660920185251899,-0.5189291704490326,-0.00014578097495694827,0.24821460129448178,-1.6402541382604887,0.778065034301414,24.05828833813684,33.39907834598599,9.34079000784915,-15758.423241661014,1.279253057384795,0.6285213141239901,0.9835526315789473,-0.00015161491986890333,2.4923641650115996e-07,0.0
B0006.mat,B0006,509,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,510,3805,10733.703,3.707387795285174,4.195803812895254,0.48841601761008,7.069101792576232e-06,0.04899957666562611,0.45937976042945744,0.5357162560416207,25.836372265122975,23.85368686342613,-1.9826854016968447,19434.893107723132,,,0.0005256241787122207,-0.16451798448918625,,0.0
B0006.mat,B0006,511,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,512,304,2855.625,4.181641969595387,3.6665506464743816,-0.5150913231210055,-0.00013858993657974052,0.24659016011849222,-1.6339151095418003,0.7837204519359695,23.840036551906117,33.17152279184158,9.331486239935465,-15690.732489686176,1.2792078171714618,0.6284990867482796,0.993421052631579,-0.00013997828327068162,2.640754441765998e-07,0.0033222591362126247
B0006.mat,B0006,513,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,514,3774,10647.812,3.7088974176393608,4.195808264538607,0.4869108468992458,7.076403913799867e-06,0.0486223455614128,0.4598188662597922,0.5347743718187026,25.764390974470384,24.12110697483843,-1.6432839996319544,19297.85649937938,,,0.0005299417064122947,-0.16590039125580247,,0.0
B0006.mat,B0006,515,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,516,304,2855.594,4.18154819879745,3.6648304200950594,-0.5167177787023904,-0.00014058752251406838,0.24758339650785938,-1.6340244573659812,0.7838316988955946,24.11614509838886,33.52589300448675,9.409747906097888,-15696.185684692837,1.274036760902923,0.6259584486293798,0.9835526315789473,-0.00015328112410578485,2.563425708808551e-07,0.003355704697986577
B0006.mat,B0006,517,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,518,3764,10621.235,3.708175231574185,4.195970360520693,0.48779512894650834,7.180385960618621e-06,0.04908918206546026,0.46131118001697813,0.5361882965495413,26.105059525379062,24.310929827806007,-1.7941296975730552,19295.23305304087,,,0.0005313496280552603,-0.16010433955831355,,0.0
B0006.mat,B0006,519,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,520,303,2847.437,4.181631106163372,3.6670708418070905,-0.5145602643562812,-0.00013921108741619606,0.24739801801109818,-1.632488007933941,0.7848803525722242,24.248375431600596,33.48434759874664,9.235972167146041,-15633.253516199731,1.2741273923001468,0.6260029775555019,0.976897689768977,-0.00014471638979100267,2.5924867553170943e-07,0.0
B0006.mat,B0006,521,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,522,3528,9969.577999999994,3.709068601067573,4.188838525855813,0.4797699247882399,8.007707546515468e-06,0.05008150834149084,0.4873820364177546,0.5407028725549687,26.043897259839564,24.06900568269453,-1.9748915771450335,19119.115429583562,,,0.007936507936507936,6.893244607082677e-05,-3.762746959675066e-09,0.7777777777777778
B0006.mat,B0006,523,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,524,303,2847.36,4.178712498488009,3.671063896554771,-0.507648601933238,-0.00013072333828336978,0.24810226825514498,-1.6192610042624402,0.7951183753696195,23.97276387413658,33.05127195424509,9.07850808010851,-15487.36944697338,1.2637639426440779,0.6209112179860495,0.9867986798679867,-0.0001391051539902758,2.719806309422587e-07,0.003355704697986577
B0006.mat,B0006,525,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,526,3717,10501.094,3.709844261493366,4.195847080563365,0.4860028190699994,7.0910547863485065e-06,0.048230130387822014,0.46275020047473325,0.5333836495910377,25.717436967779427,23.73576800923193,-1.9816689585474982,19143.30088029131,,,0.0005380683346785041,-0.1644333348213122,,0.0
B0006.mat,B0006,527,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,528,302,2837.328,4.181148894438262,3.675527990548978,-0.5056209038892843,-0.0001269948556270102,0.24744012771914206,-1.6178242977824624,0.796212152834948,23.679989442038227,32.79536153426087,9.115372092222643,-15410.47822744988,1.2581373688955233,0.618146775481072,0.9768211920529801,-0.00014181407989521982,2.7579719629381404e-07,0.006802721088435374
B0006.mat,B0006,529,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,530,3741,10570.735,3.711783000798871,4.195727034717963,0.4839440339190926,6.7334315211161385e-06,0.047147558584135614,0.4561251998698994,0.53041028357561,25.490519922489316,23.57772625822298,-1.912793664266335,19003.768668826455,,,0.0005346164127238706,-0.16694004073455024,,0.0
B0006.mat,B0006,531,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,532,302,2837.281,4.181246648937272,3.67291170661734,-0.5083349423199319,-0.0001311407746937579,0.2532123266842987,-1.6181015728870058,0.7959104627910828,23.532532487364804,32.87846636576991,9.345933878405106,-15392.847117848647,1.253259864055301,0.6157503647520722,0.9867549668874173,-0.00012931194157664758,2.7834157976683555e-07,0.0
B0006.mat,B0006,533,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,534,3827,10804.765,3.7113432578276324,4.197139538023663,0.4857962801960305,6.476411289385363e-06,0.04678401010041439,0.446398864172521,0.5282948076086195,25.525014942263553,23.898443962640727,-1.6265709796228265,19030.197427913212,,,0.0005226025607525476,-0.16701370587798528,,0.0
B0006.mat,B0006,535,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,536,302,2838.515,4.182083806710052,3.6729426082793797,-0.5091411984306724,-0.00013169587041447122,0.25263202324107764,-1.6180985297864203,0.7962214097717415,23.900390232503312,33.21432605910474,9.31393582660143,-15406.317973254025,1.2532313315493426,0.6157363461901961,0.9900662251655629,-0.00013667890171945927,2.786281210856286e-07,0.003355704697986577
B0006.mat,B0006,537,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,538,3548,10037.5,3.7113417136277844,4.196139376225827,0.4847976625980426,7.605740114168724e-06,0.04878117905203016,0.47850349958968547,0.535972952608964,25.86333742147857,23.990092946857853,-1.8732444746207157,18900.30191597075,,,0.0005636978579481398,-0.1617310891431185,,0.0
B0006.mat,B0006,539,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,540,301,2828.328,4.179465656635683,3.676426871927093,-0.5030387847085902,-0.00012436079634774936,0.24908472229042342,-1.6103535053387172,0.8022686918286582,23.927161901061876,33.01008606676501,9.082924165703137,-15284.625820460295,1.2480874960313577,0.613209082142838,0.9833887043189369,-0.0001349827528160993,2.843495386846861e-07,0.003389830508474576
B0006.mat,B0006,541,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,542,3737,10555.125,3.712283225311681,4.195734110567049,0.4834508852553676,6.736839161473547e-06,0.047248466452395374,0.4539914539952823,0.5302809576465283,25.799116597880875,24.009999744056174,-1.7891168538247015,18894.070485756714,,,0.0002675943270002676,,,
B0006.mat,B0006,543,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,544,302,2838.265,4.164241788212258,3.6787483492176243,-0.4854934389946335,-0.00011722002525655009,0.24501536673331065,-1.611644410040853,0.8010853524879897,23.563221777928874,32.83266948313975,9.26944770521088,-15342.066626717442,1.2534354284944844,0.6158366228941904,0.9933774834437086,-0.00011734644696596714,2.82694201240559e-07,0.006688963210702341
B0006.mat,B0006,545,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,546,3821,10807.328,3.7454697737273626,4.196233577846237,0.4507638041188744,5.616491443387776e-06,0.04223861039282815,0.44199100894115206,0.5219344224143813,24.205245121340724,24.176237324626012,-0.029007796714711986,18851.19023735381,,,0.0005234231876472127,-0.1653576340866232,,0.0
B0006.mat,B0006,547,305,2864.547,4.189238693156103,3.6660243812714266,-0.5232143118846762,-0.00014420941402478488,0.2466700164316275,-1.6420364978388977,0.7774199520441293,24.182986071194534,33.95920158428766,9.776215513093128,-15876.746194265632,1.2898048773266901,0.6337056235911395,0.9934426229508196,-0.00014866682431449155,2.5524591252074745e-07,0.0033112582781456954
B0006.mat,B0006,548,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,549,3828,10790.062999999995,3.707301882577384,4.195882035855573,0.48858015327818904,7.364055156349532e-06,0.050221962143950034,0.4591387841715915,0.5383358545329098,26.11966507441375,24.191577353199985,-1.928087721213764,19504.67450593479,,,0.0005224660397074191,-0.16393202943348084,,0.0
B0006.mat,B0006,550,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,551,303,2846.39,4.180662617196329,3.673517843188949,-0.5071447740073798,-0.00013013553722436463,0.24807422285760142,-1.6194806393973795,0.7950525227865529,24.13790128994837,33.66715541097441,9.529254121026039,-15510.806830904572,1.2635402021758835,0.620801290046241,0.9933993399339934,-0.00013421381171161345,2.737045275788335e-07,0.006666666666666667
B0006.mat,B0006,552,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,553,3750,10574.641,3.710310308024148,4.195435065667226,0.48512475764307794,7.19661105011629e-06,0.04901209637468072,0.4583761428723268,0.5358268062562096,26.03021202755208,24.05423896784483,-1.975973059707247,19076.91774622559,,,0.0005333333333333334,-0.16524701414628884,,0.0
B0006.mat,B0006,554,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,555,302,2837.969,4.181032942784607,3.679265325617699,-0.5017676171669079,-0.00012012113480509185,0.2480617016753451,-1.6048643562670923,0.8060358618163398,23.963097388160715,33.29047666862118,9.327379280460466,-15304.278492131136,1.2479761706842853,0.6131543858862738,0.9867549668874173,-0.00012341233264051026,2.82681136612383e-07,0.006734006734006734
B0006.mat,B0006,556,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,557,3563,10074.109,3.7127138850611807,4.1952127562607355,0.4824988711995548,7.61843518029894e-06,0.04893473713066838,0.4741766263280676,0.536735769314192,25.827322898980295,23.905592378150097,-1.9217305208301987,18776.34554138608,,,0.000561324726354196,-0.16258204295884848,,0.0
B0006.mat,B0006,558,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,559,302,2838.156,4.17964376586292,3.6810005302067896,-0.49864323565613056,-0.00011391292500991039,0.2513379562071556,-1.5916400783224371,0.8158903428123628,23.85280750491738,33.0677214501059,9.21491394518852,-15151.522483688175,1.2321202877943334,0.6053640895934027,0.9933774834437086,-0.00011798068200496699,2.948010057503142e-07,0.013377926421404682
B0006.mat,B0006,560,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,561,3690,10423.047,3.7132065397631595,4.196245201721115,0.4830386619579552,6.8883223497177065e-06,0.04745349174105404,0.4558512983632322,0.5312190942975812,25.704149994197657,23.81169305090921,-1.8924569432884475,18712.12298507602,,,0.0005420054200542005,-0.16596662631482503,,0.0
B0006.mat,B0006,562,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,563,301,2829.843,4.180653486967336,3.6816210659707824,-0.49903242099655376,-0.00011504013724629275,0.25541755590484166,-1.5901105081883435,0.81704386414875,23.75303412345965,33.05886238959916,9.305828266139514,-15069.479050357791,1.2271137666213534,0.6029042906907026,0.9867109634551495,-0.00012552402451287164,2.9672974826470756e-07,0.013513513513513514
B0006.mat,B0006,564,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,565,3730,10534.046,3.7140812514761223,4.197480934258632,0.48339968278250955,6.618821296144087e-06,0.046743915404460885,0.4485436673529444,0.5284248912429926,25.664493471644228,23.775608948953387,-1.8888845226908408,18616.465541842565,,,0.0005361930294906167,-0.16773648579076977,,0.0
B0006.mat,B0006,566,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,567,301,2829.625,4.181365190126037,3.6870580470143386,-0.49430714311169854,-0.00010389396083645345,0.2521876111582164,-1.5767754479909835,0.8262753136633273,23.721333683268334,32.80619308942374,9.08485940615541,-14946.23708033164,1.2217397581377356,0.6002639382954212,0.9867109634551495,-0.00010909826923285495,3.0594537817488385e-07,0.02364864864864865
B0006.mat,B0006,568,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,569,3629,10266.812000000005,3.716367489550576,4.1953801459423685,0.47901265639179247,6.7985536313846585e-06,0.04661230724478604,0.455964732658154,0.5288276966745012,25.595693605003085,23.814071338800236,-1.7816222662028487,18420.152348568878,,,0.0005511160099200882,-0.1682637910642665,,0.0
B0006.mat,B0006,570,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,571,300,2819.437,4.180359359066286,3.686609623032529,-0.49374973603375727,-0.00010530099633511058,0.2554146162892581,-1.575262673173442,0.8272958161026505,23.759822145332574,32.85539211201931,9.095569966686735,-14864.81992285655,1.211102678915174,0.5950377393250057,0.98,-0.00011720143618911759,3.083798827969849e-07,0.023890784982935155
B0006.mat,B0006,572,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,573,3740,10568.109,3.716376922474577,4.1955792113079475,0.47920228883337046,6.3006191834391714e-06,0.04567997459582125,0.44169776415753925,0.5247841923269836,25.606680242560973,23.761166388543934,-1.8455138540170388,18403.19885904751,,,0.0005347593582887701,-0.16723056979273251,,0.0
B0006.mat,B0006,574,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,575,300,2819.579,4.181277236211712,3.6886642285753455,-0.4926130076363666,-0.00010152591586830904,0.25698194109584227,-1.5684640005188113,0.8317378025292568,23.662315778660414,32.72492217663622,9.062606397975806,-14789.527737878987,1.2056159765131735,0.5923420182680926,0.9766666666666667,-0.00011391702513588796,3.1260612816885467e-07,0.0273972602739726
B0006.mat,B0006,576,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,577,3824,10798.344,3.717540426703437,4.195639699898105,0.4780992731946676,5.921843197982587e-06,0.044748441035987865,0.4300304239213169,0.5208406956411049,25.53935967203088,23.69030054597578,-1.8490591260550993,18319.979420013355,,,0.0005230125523012552,-0.1684569343767249,,0.0
B0006.mat,B0006,578,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,579,299,2810.672,4.181921994951423,3.689427929747468,-0.49249406520395445,-0.00010084385322951065,0.25819731705646964,-1.5671286757845893,0.8329428153403723,23.66168794896562,32.76928328797007,9.107595339004448,-14723.29588020145,1.2008936262717274,0.5900218379391315,0.979933110367893,-0.00010741614923710754,3.137119577658131e-07,0.023972602739726026
B0006.mat,B0006,580,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,581,3634,10279.047,3.718327550170422,4.188483287721287,0.47015573755086537,6.429430854986758e-06,0.045537947493141204,0.44813813391317475,0.5251309889357519,25.55991148998006,23.787703636505896,-1.772207853474164,18141.628614917423,,,0.012383048981838195,6.653176485270494e-05,-7.434326217604975e-09,0.8409090909090909
B0006.mat,B0006,582,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,583,299,2811.485,4.179431633541701,3.691557712403205,-0.48787392113849615,-9.170142371375711e-05,0.2562295547306426,-1.5537993411647462,0.8418998631531451,23.724606326603794,32.59685985360409,8.872253527000293,-14600.810444261007,1.1905903985558335,0.5849596665522201,0.9832775919732442,-0.00010219495254701975,3.22018793890481e-07,0.034129692832764506
B0006.mat,B0006,584,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,585,3640,10299.39,3.719132667331146,4.196945113309674,0.477812445978528,6.392732979497109e-06,0.04528426473328769,0.4459610400948337,0.52368683353368,25.59050487991929,23.839227576135396,-1.751277303783894,18086.357236635467,,,0.0005494505494505495,-0.16796186905975194,,0.0
B0006.mat,B0006,586,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,587,298,2802.422,4.180438271754948,3.692494602830583,-0.4879436689243648,-9.054035154467137e-05,0.25633972565262325,-1.5521827524962775,0.8426741525725665,23.762062996041248,32.62058102581185,8.858518029770604,-14534.750135394,1.185179251041941,0.5823010670462684,0.9899328859060402,-8.906396493637043e-05,3.2544010932191906e-07,0.04081632653061224
B0006.mat,B0006,588,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,589,3726,10543.077999999994,3.72000749205163,4.195933074586592,0.4759255825349622,6.001789884072925e-06,0.044419076521858364,0.4336735856198965,0.5198877518871337,25.614294130069503,23.831860798851917,-1.782433331217586,18017.698828783767,,,0.0005367686527106817,-0.16422266428720286,,0.0
B0006.mat,B0006,590,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,591,298,2801.625,4.181414159913002,3.693907128232746,-0.4875070316802561,-8.643672863052644e-05,0.2568441721022827,-1.5452652929126827,0.8470345896109175,23.806067140125037,32.5455784721457,8.739511332020662,-14464.077554749098,1.1796706818144624,0.5795946024028492,0.9932885906040269,-9.17611937237634e-05,3.325949281876136e-07,0.04406779661016949
B0006.mat,B0006,592,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,593,3685,10430.109,3.7213026242189806,4.195812253896909,0.4745096296779283,6.03732584698977e-06,0.04425364718820555,0.4356243203367186,0.5194694242613626,25.595411373675343,23.7804915800989,-1.8149197935764434,17902.646830725316,,,0.000542740841248304,-0.16831020449713616,,0.0
B0006.mat,B0006,594,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,595,298,2802.031,4.180815073540562,3.6946262144743858,-0.48618885906617626,-8.377869250127863e-05,0.25993777730028017,-1.538651770825325,0.8513560117080599,23.71352691261309,32.43120345933949,8.717676546726402,-14385.986670736922,1.1745952836753915,0.5771009629390571,0.9697986577181208,-8.576660605489558e-05,3.3147536865362873e-07,0.041666666666666664
B0006.mat,B0006,596,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,597,3594,10154.094,3.721532669932373,4.175727014277333,0.4541943443449603,5.040569529270291e-06,0.04428176558321919,0.43856471577470724,0.5254014761975567,25.531248878410995,23.796543747601135,-1.7347051308098607,17552.753347795322,,,0.12687813021702837,4.341327337210738e-05,-1.0703096759803354e-08,0.8197802197802198
B0006.mat,B0006,598,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,599,297,2793.39,4.1697037841892834,3.6963269652374176,-0.4733768189518659,-6.844544929053105e-05,0.25676219132624173,-1.5169723774339863,0.8647472127992183,23.707339766856947,32.113473228514714,8.406133461657767,-14124.789078827198,1.15381833159625,0.5668928519254556,0.9696969696969697,-8.339752461847742e-05,3.388336913813555e-07,0.0627177700348432
B0006.mat,B0006,600,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,601,3643,10316.906,3.7222358100708886,4.196085548349562,0.4738497382786737,6.000080535134576e-06,0.0439776268313092,0.4372038286477613,0.5187137492015638,25.510520501951017,23.83297212492385,-1.6775483770271684,17763.943376690993,,,0.0005489980785067252,-0.1692477900743863,,0.0
B0006.mat,B0006,602,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,603,297,2793.39,4.180283727512206,3.697169686162496,-0.48311404134971037,-7.301842034318165e-05,0.25786885910619006,-1.5238501013926742,0.8603890556014289,23.791460085164704,32.299362879069115,8.50790279390441,-14202.802334285767,1.1644009557372264,0.5720922960804411,0.98989898989899,-7.032998590262607e-05,3.414798232901245e-07,0.05802047781569966
B0006.mat,B0006,604,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,605,3736,10571.39,3.7240152412704153,4.195798389186539,0.47178314791612364,5.6125313345707516e-06,0.04301955828370856,0.4234663540479643,0.5143073625362488,25.590727960103692,23.863550836599067,-1.7271771235046245,17647.059848331955,,,0.0002676659528907923,,,
B0006.mat,B0006,606,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,607,297,2792.485,4.181157702694518,3.6966744870459154,-0.48448321564860297,-7.636737462465445e-05,0.26372718676135337,-1.523792814686802,0.8604329777233659,23.802896883148367,32.41675406202398,8.613857178875616,-14178.854299814971,1.1587974947916069,0.5693392093343496,0.98989898989899,-8.236646679129258e-05,3.4645758553349176e-07,0.05802047781569966
B0006.mat,B0006,608,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,609,3492,9892.375,3.7237393363992854,4.195899361268149,0.472160024868864,6.4131493077128255e-06,0.0443511274150576,0.44935332260144684,0.5203470399823038,25.651282660431505,23.91994455212435,-1.7313381083071562,17508.63064783337,,,0.000572737686139748,-0.16915419578658536,,0.0
B0006.mat,B0006,610,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,611,298,2802.016,4.157544974448367,3.69305943579077,-0.464485538657597,-7.98493966192824e-05,0.2529109631298057,-1.5391310859398721,0.8511924609455338,24.698597962486065,32.371096995705706,7.6724990332196406,-14428.073694080726,1.1749748834769171,0.5772874675283711,1.0,-7.98493966192824e-05,3.257908202616837e-07,0.06397306397306397
B0006.mat,B0006,612,3604,10212.234,3.731992781674286,4.195804658581144,0.463811876906858,6.220496062292969e-06,0.043920669195371166,0.4464381676308704,0.5217929630839083,24.685681835463576,24.88019868277319,0.1945168473096146,17929.057457779756,,,0.0005549389567147614,-0.16809297218048072,,0.0
B0006.mat,B0006,613,300,2820.39,4.188511527828155,3.691808982914086,-0.4967025449140685,-9.475394283121606e-05,0.2619158664193414,-1.5426703969635054,0.8495522069665737,24.907725860706154,32.1923241277653,7.284598267059149,-14588.031832467179,1.1856752327929356,0.582544752296905,0.9866666666666667,-0.0001000499807741123,3.2642667186790155e-07,0.0576271186440678
B0006.mat,B0006,614,0,,,,,,,,,,,,,,,,,,
B0006.mat,B0006,615,5,12.656000000000002,0.9796499614355424,4.186010420829398,3.206360459393855,0.34830789555002817,2.1154439998020096,-0.0014025788512388184,0.00198988201721226,22.984433156049665,22.990676799444575,0.0062436433949102366,-0.0028784988282986868,,,0.6,0.29909108621223274,0.06316494122527962,0.0
B0007.mat,B0007,0,789,7597.875,3.866123109975637,4.20062780209233,0.3345046921166932,1.0449240833587091e-05,0.04628600824031921,0.657225274788553,0.6059862906478426,24.434243987750175,23.987008346607894,-0.44723564114228154,12146.503303519228,,,0.059569074778200254,6.0354904497442045e-05,-7.408619361275109e-09,0.9130434782608695
B0007.mat,B0007,1,197,3690.234,4.199359521791473,3.062112709085676,-1.1372468127057975,-0.00023937859342696604,0.2874452516516924,-1.8691188840185695,0.4752966796525294,23.93704394613529,37.338478488929326,13.401434542794036,-24445.731787526674,1.89105229539079,1.0,0.9949238578680203,-0.00023754021735576515,-4.1021655961115495e-08,0.046153846153846156
B0007.mat,B0007,2,940,10516.0,3.1500006553542867,4.1992493439591,1.0492486886048136,4.8092435342081394e-05,0.1953222855692542,0.9550493059431925,0.6431996658780816,30.577385154985016,24.354356262772495,-6.223028892212522,28055.83065453075,,,0.03297872340425532,0.00012586864048869212,-1.0930772984855517e-08,0.9
B0007.mat,B0007,3,196,3672.344,4.198257409594461,3.0792262382335167,-1.1190311713609447,-0.0002339275724125136,0.2797089856913086,-1.8680422715350309,0.47659959994822176,24.267087815290243,37.16173860146792,12.894650786177674,-24381.770724277136,1.880637027686859,0.9944923428456648,0.9846938775510204,-0.00022974633070698235,-4.125675346371688e-08,0.057291666666666664
B0007.mat,B0007,4,937,10484.547,3.178712346167415,4.199068037306465,1.02035569113905,4.936852705537477e-05,0.19711529091265698,0.9566637790683153,0.6433943094285566,30.66376913104331,24.396070977661992,-6.267698153381318,27927.009569497302,,,0.03948772678762007,0.0001110475981893809,-9.910734153481787e-09,0.8611111111111112
B0007.mat,B0007,5,195,3651.641,4.198280074112568,3.0632655470968633,-1.1350145270157048,-0.00023600762010410654,0.28372654574505013,-1.877784734502072,0.4584167741596034,24.328571506102985,37.50810004065615,13.179528534553167,-24386.315480457786,1.8806626717011388,0.9945059035569906,1.0,-0.00023600762010410654,-4.153279599197796e-08,0.06701030927835051
B0007.mat,B0007,6,933,10397.89,3.1748153080673016,4.198857211504993,1.0240419034376917,4.989630633977757e-05,0.19700892824133792,0.96029909817534,0.6421397401915959,30.792245916339162,24.31749776424074,-6.474748152098421,27902.437385082325,,,0.04180064308681672,0.00012279899798648802,-1.1403747758503598e-08,0.8947368421052632
